PROVINCE_UID,PROVINCE_NAME,CCSUID,CCSNAME,CROPUID,CROP_NAME,FARMS_REPORTING,HECTARES
13,New Brunswick,1310026,Bright,88,Canary seed,0,0
13,New Brunswick,1310026,Bright,91,Ginseng,0,0
13,New Brunswick,1310026,Bright,94,Buckwheat,0,0
13,New Brunswick,1310026,Bright,97,Sugar beets,0,0
13,New Brunswick,1310026,Bright,100,Triticale,0,0
13,New Brunswick,1310026,Bright,103,Hemp,0,0
13,New Brunswick,1310026,Bright,106,Other field crops,0,0
13,New Brunswick,1310028,Douglas,1,Total area of field crops and hay,10,1037
13,New Brunswick,1310028,Douglas,4,"Wheat, total",1,
13,New Brunswick,1310028,Douglas,7,Spring wheat (excluding durum),1,
13,New Brunswick,1310028,Douglas,10,Durum wheat,0,0
13,New Brunswick,1310028,Douglas,13,Winter wheat,1,
13,New Brunswick,1310028,Douglas,16,Oats,2,
13,New Brunswick,1310028,Douglas,19,Barley,1,
13,New Brunswick,1310028,Douglas,22,Mixed grains,0,0
13,New Brunswick,1310028,Douglas,25,"Corn, total",4,289
13,New Brunswick,1310028,Douglas,28,Corn for grain,3,204
13,New Brunswick,1310028,Douglas,31,Corn for silage,2,85
13,New Brunswick,1310028,Douglas,34,"Rye, total",0,0
13,New Brunswick,1310028,Douglas,37,Fall rye,0,0
13,New Brunswick,1310028,Douglas,40,Spring rye,0,0
13,New Brunswick,1310028,Douglas,43,Canola (rapeseed),0,0
13,New Brunswick,1310028,Douglas,46,Soybeans,2,160
13,New Brunswick,1310028,Douglas,49,Flaxseed,0,0
13,New Brunswick,1310028,Douglas,52,Dry field peas,0,0
13,New Brunswick,1310028,Douglas,55,Chick peas,0,0
13,New Brunswick,1310028,Douglas,58,Lentils,0,0
13,New Brunswick,1310028,Douglas,61,Faba beans,0,0
13,New Brunswick,1310028,Douglas,64,Dry white beans,0,0
13,New Brunswick,1310028,Douglas,67,Other dry beans,0,0
13,New Brunswick,1310028,Douglas,70,Alfalfa and alfalfa mixtures,2,170
13,New Brunswick,1310028,Douglas,73,All other tame hay and fodder crops,9,329
13,New Brunswick,1310028,Douglas,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310028,Douglas,79,Potatoes,0,0
13,New Brunswick,1310028,Douglas,82,Mustard seed,0,0
13,New Brunswick,1310028,Douglas,85,Sunflower seed,1,14
13,New Brunswick,1310028,Douglas,88,Canary seed,0,0
13,New Brunswick,1310028,Douglas,91,Ginseng,0,0
13,New Brunswick,1310028,Douglas,94,Buckwheat,0,0
13,New Brunswick,1310028,Douglas,97,Sugar beets,0,0
13,New Brunswick,1310028,Douglas,100,Triticale,0,0
13,New Brunswick,1310028,Douglas,103,Hemp,0,0
13,New Brunswick,1310028,Douglas,106,Other field crops,0,0
13,New Brunswick,1310031,Saint Marys,1,Total area of field crops and hay,7,
13,New Brunswick,1310031,Saint Marys,4,"Wheat, total",0,0
13,New Brunswick,1310031,Saint Marys,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1310031,Saint Marys,10,Durum wheat,0,0
13,New Brunswick,1310031,Saint Marys,13,Winter wheat,0,0
13,New Brunswick,1310031,Saint Marys,16,Oats,2,
13,New Brunswick,1310031,Saint Marys,19,Barley,1,
13,New Brunswick,1310031,Saint Marys,22,Mixed grains,0,0
13,New Brunswick,1310031,Saint Marys,25,"Corn, total",1,
13,New Brunswick,1310031,Saint Marys,28,Corn for grain,0,0
13,New Brunswick,1310031,Saint Marys,31,Corn for silage,1,
13,New Brunswick,1310031,Saint Marys,34,"Rye, total",0,0
13,New Brunswick,1310031,Saint Marys,37,Fall rye,0,0
13,New Brunswick,1310031,Saint Marys,40,Spring rye,0,0
13,New Brunswick,1310031,Saint Marys,43,Canola (rapeseed),0,0
13,New Brunswick,1310031,Saint Marys,46,Soybeans,2,
13,New Brunswick,1310031,Saint Marys,49,Flaxseed,0,0
13,New Brunswick,1310031,Saint Marys,52,Dry field peas,0,0
13,New Brunswick,1310031,Saint Marys,55,Chick peas,0,0
13,New Brunswick,1310031,Saint Marys,58,Lentils,0,0
13,New Brunswick,1310031,Saint Marys,61,Faba beans,0,0
13,New Brunswick,1310031,Saint Marys,64,Dry white beans,0,0
13,New Brunswick,1310031,Saint Marys,67,Other dry beans,0,0
13,New Brunswick,1310031,Saint Marys,70,Alfalfa and alfalfa mixtures,2,
13,New Brunswick,1310031,Saint Marys,73,All other tame hay and fodder crops,6,453
13,New Brunswick,1310031,Saint Marys,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310031,Saint Marys,79,Potatoes,2,
13,New Brunswick,1310031,Saint Marys,82,Mustard seed,0,0
13,New Brunswick,1310031,Saint Marys,85,Sunflower seed,0,0
13,New Brunswick,1310031,Saint Marys,88,Canary seed,0,0
13,New Brunswick,1310031,Saint Marys,91,Ginseng,0,0
13,New Brunswick,1310031,Saint Marys,94,Buckwheat,0,0
13,New Brunswick,1310031,Saint Marys,97,Sugar beets,0,0
13,New Brunswick,1310031,Saint Marys,100,Triticale,0,0
13,New Brunswick,1310031,Saint Marys,103,Hemp,0,0
13,New Brunswick,1310031,Saint Marys,106,Other field crops,0,0
13,New Brunswick,1310036,Stanley,1,Total area of field crops and hay,8,
13,New Brunswick,1310036,Stanley,4,"Wheat, total",0,0
13,New Brunswick,1310036,Stanley,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1310036,Stanley,10,Durum wheat,0,0
13,New Brunswick,1310036,Stanley,13,Winter wheat,0,0
13,New Brunswick,1310036,Stanley,16,Oats,4,
13,New Brunswick,1310036,Stanley,19,Barley,0,0
13,New Brunswick,1310036,Stanley,22,Mixed grains,0,0
13,New Brunswick,1310036,Stanley,25,"Corn, total",0,0
13,New Brunswick,1310036,Stanley,28,Corn for grain,0,0
13,New Brunswick,1310036,Stanley,31,Corn for silage,0,0
13,New Brunswick,1310036,Stanley,34,"Rye, total",0,0
13,New Brunswick,1310036,Stanley,37,Fall rye,0,0
13,New Brunswick,1310036,Stanley,40,Spring rye,0,0
13,New Brunswick,1310036,Stanley,43,Canola (rapeseed),0,0
13,New Brunswick,1310036,Stanley,46,Soybeans,0,0
13,New Brunswick,1310036,Stanley,49,Flaxseed,0,0
13,New Brunswick,1310036,Stanley,52,Dry field peas,0,0
13,New Brunswick,1310036,Stanley,55,Chick peas,0,0
13,New Brunswick,1310036,Stanley,58,Lentils,0,0
13,New Brunswick,1310036,Stanley,61,Faba beans,0,0
13,New Brunswick,1310036,Stanley,64,Dry white beans,0,0
13,New Brunswick,1310036,Stanley,67,Other dry beans,0,0
13,New Brunswick,1310036,Stanley,70,Alfalfa and alfalfa mixtures,0,0
13,New Brunswick,1310036,Stanley,73,All other tame hay and fodder crops,8,259
13,New Brunswick,1310036,Stanley,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1310036,Stanley,79,Potatoes,1,
13,New Brunswick,1310036,Stanley,82,Mustard seed,0,0
13,New Brunswick,1310036,Stanley,85,Sunflower seed,0,0
13,New Brunswick,1310036,Stanley,88,Canary seed,0,0
13,New Brunswick,1310036,Stanley,91,Ginseng,0,0
13,New Brunswick,1310036,Stanley,94,Buckwheat,0,0
13,New Brunswick,1310036,Stanley,97,Sugar beets,0,0
13,New Brunswick,1310036,Stanley,100,Triticale,0,0
13,New Brunswick,1310036,Stanley,103,Hemp,0,0
13,New Brunswick,1310036,Stanley,106,Other field crops,0,0
13,New Brunswick,1311001,Richmond,1,Total area of field crops and hay,13,1552
13,New Brunswick,1311001,Richmond,4,"Wheat, total",1,92
13,New Brunswick,1311001,Richmond,7,Spring wheat (excluding durum),1,92
13,New Brunswick,1311001,Richmond,10,Durum wheat,0,0
13,New Brunswick,1311001,Richmond,13,Winter wheat,0,0
13,New Brunswick,1311001,Richmond,16,Oats,3,50
13,New Brunswick,1311001,Richmond,19,Barley,0,0
13,New Brunswick,1311001,Richmond,22,Mixed grains,1,36
13,New Brunswick,1311001,Richmond,25,"Corn, total",3,144
13,New Brunswick,1311001,Richmond,28,Corn for grain,1,83
13,New Brunswick,1311001,Richmond,31,Corn for silage,2,61
13,New Brunswick,1311001,Richmond,34,"Rye, total",2,55
13,New Brunswick,1311001,Richmond,37,Fall rye,1,49
13,New Brunswick,1311001,Richmond,40,Spring rye,1,6
13,New Brunswick,1311001,Richmond,43,Canola (rapeseed),0,0
13,New Brunswick,1311001,Richmond,46,Soybeans,1,191
13,New Brunswick,1311001,Richmond,49,Flaxseed,0,0
13,New Brunswick,1311001,Richmond,52,Dry field peas,0,0
13,New Brunswick,1311001,Richmond,55,Chick peas,0,0
13,New Brunswick,1311001,Richmond,58,Lentils,0,0
13,New Brunswick,1311001,Richmond,61,Faba beans,0,0
13,New Brunswick,1311001,Richmond,64,Dry white beans,0,0
13,New Brunswick,1311001,Richmond,67,Other dry beans,0,0
13,New Brunswick,1311001,Richmond,70,Alfalfa and alfalfa mixtures,3,229
13,New Brunswick,1311001,Richmond,73,All other tame hay and fodder crops,11,753
13,New Brunswick,1311001,Richmond,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1311001,Richmond,79,Potatoes,1,0
13,New Brunswick,1311001,Richmond,82,Mustard seed,0,0
13,New Brunswick,1311001,Richmond,85,Sunflower seed,0,0
13,New Brunswick,1311001,Richmond,88,Canary seed,0,0
13,New Brunswick,1311001,Richmond,91,Ginseng,0,0
13,New Brunswick,1311001,Richmond,94,Buckwheat,0,0
13,New Brunswick,1311001,Richmond,97,Sugar beets,0,0
13,New Brunswick,1311001,Richmond,100,Triticale,0,0
13,New Brunswick,1311001,Richmond,103,Hemp,0,0
13,New Brunswick,1311001,Richmond,106,Other field crops,0,0
13,New Brunswick,1311004,Woodstock,1,Total area of field crops and hay,8,1991
13,New Brunswick,1311004,Woodstock,4,"Wheat, total",2,525
13,New Brunswick,1311004,Woodstock,7,Spring wheat (excluding durum),2,525
13,New Brunswick,1311004,Woodstock,10,Durum wheat,0,0
13,New Brunswick,1311004,Woodstock,13,Winter wheat,0,0
13,New Brunswick,1311004,Woodstock,16,Oats,3,28
13,New Brunswick,1311004,Woodstock,19,Barley,1,251
13,New Brunswick,1311004,Woodstock,22,Mixed grains,0,0
13,New Brunswick,1311004,Woodstock,25,"Corn, total",1,347
13,New Brunswick,1311004,Woodstock,28,Corn for grain,1,347
13,New Brunswick,1311004,Woodstock,31,Corn for silage,0,0
13,New Brunswick,1311004,Woodstock,34,"Rye, total",0,0
13,New Brunswick,1311004,Woodstock,37,Fall rye,0,0
13,New Brunswick,1311004,Woodstock,40,Spring rye,0,0
13,New Brunswick,1311004,Woodstock,43,Canola (rapeseed),0,0
13,New Brunswick,1311004,Woodstock,46,Soybeans,2,227
13,New Brunswick,1311004,Woodstock,49,Flaxseed,0,0
13,New Brunswick,1311004,Woodstock,52,Dry field peas,0,0
13,New Brunswick,1311004,Woodstock,55,Chick peas,0,0
13,New Brunswick,1311004,Woodstock,58,Lentils,0,0
13,New Brunswick,1311004,Woodstock,61,Faba beans,0,0
13,New Brunswick,1311004,Woodstock,64,Dry white beans,0,0
13,New Brunswick,1311004,Woodstock,67,Other dry beans,0,0
13,New Brunswick,1311004,Woodstock,70,Alfalfa and alfalfa mixtures,3,177
13,New Brunswick,1311004,Woodstock,73,All other tame hay and fodder crops,5,124
13,New Brunswick,1311004,Woodstock,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1311004,Woodstock,79,Potatoes,2,311
13,New Brunswick,1311004,Woodstock,82,Mustard seed,0,0
13,New Brunswick,1311004,Woodstock,85,Sunflower seed,0,0
13,New Brunswick,1311004,Woodstock,88,Canary seed,0,0
13,New Brunswick,1311004,Woodstock,91,Ginseng,0,0
13,New Brunswick,1311004,Woodstock,94,Buckwheat,0,0
13,New Brunswick,1311004,Woodstock,97,Sugar beets,0,0
13,New Brunswick,1311004,Woodstock,100,Triticale,0,0
13,New Brunswick,1311004,Woodstock,103,Hemp,0,0
13,New Brunswick,1311004,Woodstock,106,Other field crops,0,0
13,New Brunswick,1311008,Northampton,1,Total area of field crops and hay,16,684
13,New Brunswick,1311008,Northampton,4,"Wheat, total",2,
13,New Brunswick,1311008,Northampton,7,Spring wheat (excluding durum),1,
13,New Brunswick,1311008,Northampton,10,Durum wheat,0,0
13,New Brunswick,1311008,Northampton,13,Winter wheat,1,
13,New Brunswick,1311008,Northampton,16,Oats,5,
13,New Brunswick,1311008,Northampton,19,Barley,0,0
13,New Brunswick,1311008,Northampton,22,Mixed grains,2,16
13,New Brunswick,1311008,Northampton,25,"Corn, total",1,
13,New Brunswick,1311008,Northampton,28,Corn for grain,0,0
13,New Brunswick,1311008,Northampton,31,Corn for silage,1,
13,New Brunswick,1311008,Northampton,34,"Rye, total",1,
13,New Brunswick,1311008,Northampton,37,Fall rye,1,
13,New Brunswick,1311008,Northampton,40,Spring rye,0,0
13,New Brunswick,1311008,Northampton,43,Canola (rapeseed),0,0
13,New Brunswick,1311008,Northampton,46,Soybeans,2,
13,New Brunswick,1311008,Northampton,49,Flaxseed,0,0
13,New Brunswick,1311008,Northampton,52,Dry field peas,0,0
13,New Brunswick,1311008,Northampton,55,Chick peas,0,0
13,New Brunswick,1311008,Northampton,58,Lentils,0,0
13,New Brunswick,1311008,Northampton,61,Faba beans,0,0
13,New Brunswick,1311008,Northampton,64,Dry white beans,0,0
13,New Brunswick,1311008,Northampton,67,Other dry beans,0,0
13,New Brunswick,1311008,Northampton,70,Alfalfa and alfalfa mixtures,0,0
13,New Brunswick,1311008,Northampton,73,All other tame hay and fodder crops,14,566
13,New Brunswick,1311008,Northampton,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1311008,Northampton,79,Potatoes,2,
13,New Brunswick,1311008,Northampton,82,Mustard seed,0,0
13,New Brunswick,1311008,Northampton,85,Sunflower seed,0,0
13,New Brunswick,1311008,Northampton,88,Canary seed,0,0
13,New Brunswick,1311008,Northampton,91,Ginseng,0,0
13,New Brunswick,1311008,Northampton,94,Buckwheat,0,0
13,New Brunswick,1311008,Northampton,97,Sugar beets,0,0
13,New Brunswick,1311008,Northampton,100,Triticale,0,0
13,New Brunswick,1311008,Northampton,103,Hemp,0,0
13,New Brunswick,1311008,Northampton,106,Other field crops,0,0
13,New Brunswick,1311011,Brighton,1,Total area of field crops and hay,12,1785
13,New Brunswick,1311011,Brighton,4,"Wheat, total",0,0
13,New Brunswick,1311011,Brighton,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1311011,Brighton,10,Durum wheat,0,0
13,New Brunswick,1311011,Brighton,13,Winter wheat,0,0
13,New Brunswick,1311011,Brighton,16,Oats,7,121
13,New Brunswick,1311011,Brighton,19,Barley,1,715
13,New Brunswick,1311011,Brighton,22,Mixed grains,0,0
13,New Brunswick,1311011,Brighton,25,"Corn, total",4,
13,New Brunswick,1311011,Brighton,28,Corn for grain,0,0
13,New Brunswick,1311011,Brighton,31,Corn for silage,4,47
13,New Brunswick,1311011,Brighton,34,"Rye, total",1,81
13,New Brunswick,1311011,Brighton,37,Fall rye,1,81
13,New Brunswick,1311011,Brighton,40,Spring rye,0,0
13,New Brunswick,1311011,Brighton,43,Canola (rapeseed),0,0
13,New Brunswick,1311011,Brighton,46,Soybeans,2,280
13,New Brunswick,1311011,Brighton,49,Flaxseed,0,0
13,New Brunswick,1311011,Brighton,52,Dry field peas,0,0
13,New Brunswick,1311011,Brighton,55,Chick peas,0,0
13,New Brunswick,1311011,Brighton,58,Lentils,0,0
13,New Brunswick,1311011,Brighton,61,Faba beans,0,0
13,New Brunswick,1311011,Brighton,64,Dry white beans,0,0
13,New Brunswick,1311011,Brighton,67,Other dry beans,0,0
13,New Brunswick,1311011,Brighton,70,Alfalfa and alfalfa mixtures,2,
13,New Brunswick,1311011,Brighton,73,All other tame hay and fodder crops,9,310
13,New Brunswick,1311011,Brighton,76,Forage seed to be harvested for seed,1,4
13,New Brunswick,1311011,Brighton,79,Potatoes,2,169
13,New Brunswick,1311011,Brighton,82,Mustard seed,0,0
13,New Brunswick,1311011,Brighton,85,Sunflower seed,0,0
13,New Brunswick,1311011,Brighton,88,Canary seed,0,0
13,New Brunswick,1311011,Brighton,91,Ginseng,0,0
13,New Brunswick,1311011,Brighton,94,Buckwheat,0,0
13,New Brunswick,1311011,Brighton,97,Sugar beets,0,0
13,New Brunswick,1311011,Brighton,100,Triticale,1,8
13,New Brunswick,1311011,Brighton,103,Hemp,0,0
13,New Brunswick,1311011,Brighton,106,Other field crops,0,0
13,New Brunswick,1311014,Wakefield,1,Total area of field crops and hay,32,6921
13,New Brunswick,1311014,Wakefield,4,"Wheat, total",8,857
13,New Brunswick,1311014,Wakefield,7,Spring wheat (excluding durum),7,455
13,New Brunswick,1311014,Wakefield,10,Durum wheat,0,0
13,New Brunswick,1311014,Wakefield,13,Winter wheat,1,402
13,New Brunswick,1311014,Wakefield,16,Oats,13,693
13,New Brunswick,1311014,Wakefield,19,Barley,11,847
13,New Brunswick,1311014,Wakefield,22,Mixed grains,0,0
13,New Brunswick,1311014,Wakefield,25,"Corn, total",8,500
13,New Brunswick,1311014,Wakefield,28,Corn for grain,5,445
13,New Brunswick,1311014,Wakefield,31,Corn for silage,3,
13,New Brunswick,1311014,Wakefield,34,"Rye, total",1,
13,New Brunswick,1311014,Wakefield,37,Fall rye,1,
13,New Brunswick,1311014,Wakefield,40,Spring rye,0,0
13,New Brunswick,1311014,Wakefield,43,Canola (rapeseed),0,0
13,New Brunswick,1311014,Wakefield,46,Soybeans,7,583
13,New Brunswick,1311014,Wakefield,49,Flaxseed,0,0
13,New Brunswick,1311014,Wakefield,52,Dry field peas,0,0
13,New Brunswick,1311014,Wakefield,55,Chick peas,0,0
13,New Brunswick,1311014,Wakefield,58,Lentils,0,0
13,New Brunswick,1311014,Wakefield,61,Faba beans,0,0
13,New Brunswick,1311014,Wakefield,64,Dry white beans,0,0
13,New Brunswick,1311014,Wakefield,67,Other dry beans,0,0
13,New Brunswick,1311014,Wakefield,70,Alfalfa and alfalfa mixtures,7,340
13,New Brunswick,1311014,Wakefield,73,All other tame hay and fodder crops,17,694
13,New Brunswick,1311014,Wakefield,76,Forage seed to be harvested for seed,1,5
13,New Brunswick,1311014,Wakefield,79,Potatoes,17,2371
13,New Brunswick,1311014,Wakefield,82,Mustard seed,0,0
13,New Brunswick,1311014,Wakefield,85,Sunflower seed,1,17
13,New Brunswick,1311014,Wakefield,88,Canary seed,0,0
13,New Brunswick,1311014,Wakefield,91,Ginseng,0,0
13,New Brunswick,1311014,Wakefield,94,Buckwheat,1,
13,New Brunswick,1311014,Wakefield,97,Sugar beets,0,0
13,New Brunswick,1311014,Wakefield,100,Triticale,0,0
13,New Brunswick,1311014,Wakefield,103,Hemp,2,6
13,New Brunswick,1311014,Wakefield,106,Other field crops,0,0
13,New Brunswick,1311018,Wilmot,1,Total area of field crops and hay,17,3178
13,New Brunswick,1311018,Wilmot,4,"Wheat, total",4,212
13,New Brunswick,1311018,Wilmot,7,Spring wheat (excluding durum),4,212
13,New Brunswick,1311018,Wilmot,10,Durum wheat,0,0
13,New Brunswick,1311018,Wilmot,13,Winter wheat,0,0
13,New Brunswick,1311018,Wilmot,16,Oats,8,252
13,New Brunswick,1311018,Wilmot,19,Barley,2,148
13,New Brunswick,1311018,Wilmot,22,Mixed grains,0,0
13,New Brunswick,1311018,Wilmot,25,"Corn, total",5,651
13,New Brunswick,1311018,Wilmot,28,Corn for grain,3,587
13,New Brunswick,1311018,Wilmot,31,Corn for silage,2,64
13,New Brunswick,1311018,Wilmot,34,"Rye, total",0,0
13,New Brunswick,1311018,Wilmot,37,Fall rye,0,0
13,New Brunswick,1311018,Wilmot,40,Spring rye,0,0
13,New Brunswick,1311018,Wilmot,43,Canola (rapeseed),0,0
13,New Brunswick,1311018,Wilmot,46,Soybeans,3,144
13,New Brunswick,1311018,Wilmot,49,Flaxseed,0,0
13,New Brunswick,1311018,Wilmot,52,Dry field peas,0,0
13,New Brunswick,1311018,Wilmot,55,Chick peas,0,0
13,New Brunswick,1311018,Wilmot,58,Lentils,0,0
13,New Brunswick,1311018,Wilmot,61,Faba beans,0,0
13,New Brunswick,1311018,Wilmot,64,Dry white beans,0,0
13,New Brunswick,1311018,Wilmot,67,Other dry beans,0,0
13,New Brunswick,1311018,Wilmot,70,Alfalfa and alfalfa mixtures,4,146
13,New Brunswick,1311018,Wilmot,73,All other tame hay and fodder crops,11,437
13,New Brunswick,1311018,Wilmot,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1311018,Wilmot,79,Potatoes,6,1188
13,New Brunswick,1311018,Wilmot,82,Mustard seed,0,0
13,New Brunswick,1311018,Wilmot,85,Sunflower seed,0,0
13,New Brunswick,1311018,Wilmot,88,Canary seed,0,0
13,New Brunswick,1311018,Wilmot,91,Ginseng,0,0
13,New Brunswick,1311018,Wilmot,94,Buckwheat,0,0
13,New Brunswick,1311018,Wilmot,97,Sugar beets,0,0
13,New Brunswick,1311018,Wilmot,100,Triticale,0,0
13,New Brunswick,1311018,Wilmot,103,Hemp,0,0
13,New Brunswick,1311018,Wilmot,106,Other field crops,0,0
13,New Brunswick,1311024,Peel,1,Total area of field crops and hay,26,7817
13,New Brunswick,1311024,Peel,4,"Wheat, total",4,94
13,New Brunswick,1311024,Peel,7,Spring wheat (excluding durum),4,94
13,New Brunswick,1311024,Peel,10,Durum wheat,0,0
13,New Brunswick,1311024,Peel,13,Winter wheat,0,0
13,New Brunswick,1311024,Peel,16,Oats,11,1508
13,New Brunswick,1311024,Peel,19,Barley,5,401
13,New Brunswick,1311024,Peel,22,Mixed grains,1,20
13,New Brunswick,1311024,Peel,25,"Corn, total",7,402
13,New Brunswick,1311024,Peel,28,Corn for grain,3,226
13,New Brunswick,1311024,Peel,31,Corn for silage,4,176
13,New Brunswick,1311024,Peel,34,"Rye, total",1,
13,New Brunswick,1311024,Peel,37,Fall rye,1,
13,New Brunswick,1311024,Peel,40,Spring rye,0,0
13,New Brunswick,1311024,Peel,43,Canola (rapeseed),0,0
13,New Brunswick,1311024,Peel,46,Soybeans,7,396
13,New Brunswick,1311024,Peel,49,Flaxseed,0,0
13,New Brunswick,1311024,Peel,52,Dry field peas,1,
13,New Brunswick,1311024,Peel,55,Chick peas,0,0
13,New Brunswick,1311024,Peel,58,Lentils,0,0
13,New Brunswick,1311024,Peel,61,Faba beans,0,0
